session_key,user_id,date,hour,weekday,weekday_ko,weekday_no,phase,creative,creative_label,ad_set,device,os,os_family,city,language,is_arrival,is_anyclick,is_action,is_cta,is_reserve,is_message,is_call,is_menu_view,is_dead_click,is_rage_click,is_nav,is_menu_tab,is_menu_group,is_view_menu,is_directions,is_lang_switch,is_privacy
639,4512,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,3723,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,6892,2026-07-21,19,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Bảo Lộc,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,8068,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,2866,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,3493,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,1727,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,4811,2026-07-21,19,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Chrome Mobile,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1255,2026-07-21,19,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,5382,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,6882,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,991,2026-07-21,19,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,3137,2026-07-21,20,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,3775,2026-07-21,20,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,5520,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,3982,2026-07-21,20,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,2530,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,2700,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,7784,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,6800,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,2713,2026-07-21,20,Tue,화,2,1차,(none),광고 외 직접 유입,business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,3701,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,3396,2026-07-21,20,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,4447,2026-07-21,20,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,4209,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,8049,2026-07-21,20,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,7302,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,2502,2026-07-21,20,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,791,2026-07-21,20,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,6752,2026-07-21,20,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,3913,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,1354,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1594,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,4609,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,7128,2026-07-21,20,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,1394,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,2394,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2245,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,4834,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,3843,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,4851,2026-07-21,20,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,4902,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,6313,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1240,2026-07-21,21,Tue,화,2,1차,(none),광고 외 직접 유입,광고 외,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2494,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,7495,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
685,2908,2026-07-21,21,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2174,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,3423,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,1899,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
689,668,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,4611,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Da Nang,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,8080,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,7798,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,6094,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,5317,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,7025,2026-07-21,21,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Instagram,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,7197,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,3225,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Instagram,iOS,Hanoi,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,2751,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,3206,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,3673,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1820,2026-07-21,21,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,4903,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1930,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,105,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,2016,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,(none),Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,4978,2026-07-21,21,Tue,화,2,1차,(none),광고 외 직접 유입,business,mobile,Facebook,Android,Hanoi,Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,453,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,212,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,184,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
710,2146,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,4199,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,7244,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,2200,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,4300,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,7656,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,desktop,Chrome,Windows,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,3293,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,6929,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,6805,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,157,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,4794,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,3675,2026-07-21,21,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,709,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,3739,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1030,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,3813,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,2633,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,1971,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,4242,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,2000,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Bắc Giang,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,1626,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,545,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,3439,2026-07-21,21,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,desktop,Chrome,Windows,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,4649,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,4943,2026-07-21,21,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,5278,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,6344,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,7423,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,7527,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,6973,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,2749,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,3708,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,4412,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
743,6572,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,4980,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,1781,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,3723,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,4357,2026-07-21,21,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Haiphong,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,2852,2026-07-21,21,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,3810,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,143,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,6994,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,2721,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,5045,2026-07-21,22,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,1586,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,7610,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,2134,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,desktop,Chrome,Windows,Hanoi,English,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
757,121,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,3206,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,3590,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,2581,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,2989,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,2326,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,5167,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,4323,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,8006,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,2478,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1117,2026-07-21,22,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,6351,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,774,2026-07-21,22,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
